"RelativePath","Length","LastWriteTime","FullName"
"Euru_TOS_NEW\Euru_TOS\99_ARQUIVO_E_NOTAS\09_QUALITY_CONTROL_SUPERSEDED\README_SUPERSEDED.txt","223","2026-04-11T10:09:36.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_ARQUIVO_E_NOTAS\09_QUALITY_CONTROL_SUPERSEDED\README_SUPERSEDED.txt"
"Euru_TOS_NEW\Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\BRIEFING_FINAL.md","1835","2026-04-05T12:45:46.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\BRIEFING_FINAL.md"
"Euru_TOS_NEW\Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\OUTPUT_FORMAT_FINAL.md","2414","2026-04-05T12:48:54.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\OUTPUT_FORMAT_FINAL.md"
"Euru_TOS_NEW\Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\README_SUPERSEDED.txt","223","2026-04-11T10:09:36.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\README_SUPERSEDED.txt"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\3 modelos.docx","22713","2026-04-02T18:30:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\3 modelos.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\3_Modelos_Watchlist_Diario_Scorecard.docx","14455","2026-04-02T18:29:46.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\3_Modelos_Watchlist_Diario_Scorecard.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Altcoin_Season_Guia_Estruturado.txt","4262","2026-04-02T19:05:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Altcoin_Season_Guia_Estruturado.txt"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\altcoin_symbols_exchanges.txt","4368","2026-04-03T14:38:32.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\altcoin_symbols_exchanges.txt"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Automacao_Watchlist_Pipeline_24h.txt","4766","2026-04-03T16:37:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Automacao_Watchlist_Pipeline_24h.txt"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Automacao_Watchlist_Pipeline_24h7d_365.docx","18914","2026-04-03T16:38:12.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Automacao_Watchlist_Pipeline_24h7d_365.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Bruno_Aguiar_Entrevista_Como_Nunca_Mais_Perder.docx.docx","82725","2026-03-30T15:25:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Bruno_Aguiar_Entrevista_Como_Nunca_Mais_Perder.docx.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Como eu organizaria o conte#U00fado dentro dela.docx","22647","2026-03-27T06:21:48.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Como eu organizaria o conte#U00fado dentro dela.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Como usar isso com seu s#U00f3cio.docx","15057","2026-03-27T07:11:34.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Como usar isso com seu s#U00f3cio.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Eu recomendo que voc#U00eas usem esta ordem de revis#U00e3o.docx","15308","2026-03-27T07:23:30.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Eu recomendo que voc#U00eas usem esta ordem de revis#U00e3o.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Euru_Dream_Team_11_Perfis.docx","22481","2026-04-03T14:27:30.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Euru_Dream_Team_11_Perfis.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Gemini Recomendao EURU.docx","21102","2026-03-27T07:36:02.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Gemini Recomendao EURU.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\MAC indicadores e agentes.docx","25587","2026-04-03T15:11:26.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\MAC indicadores e agentes.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\MAC_Indicadores_Dream_Team_v2.txt","6473","2026-04-03T15:10:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\MAC_Indicadores_Dream_Team_v2.txt"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Metodo_Bruno_Aguiar_Sintese_Operacional.txt","5742","2026-04-03T15:23:00.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Metodo_Bruno_Aguiar_Sintese_Operacional.txt"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Metodo_MAC_Bruno_Aguiar.docx","15382","2026-04-02T17:29:54.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Metodo_MAC_Bruno_Aguiar.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Ordem de Uso pratica SOPs_Scorecard_watchlist.docx","15984","2026-03-27T07:23:42.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Ordem de Uso pratica SOPs_Scorecard_watchlist.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\PAPERCLIP_EVALUATION.md","18848","2026-04-05T14:57:14.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\PAPERCLIP_EVALUATION.md"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Politica_saida_completa_Euru.docx","19023","2026-04-03T16:46:54.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Politica_saida_completa_Euru.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Simulacao_Retornos_100euros.txt","4546","2026-04-02T19:05:36.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Simulacao_Retornos_100euros.txt"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Sugest#U00e3o de caminhos.docx","30063","2026-03-27T07:22:24.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Sugest#U00e3o de caminhos.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Teste Integrado ponta a ponta.docx","27956","2026-03-27T07:09:30.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Teste Integrado ponta a ponta.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\The_Aguiar_Protocol.pdf","12348287","2026-03-30T13:08:56.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\The_Aguiar_Protocol.pdf"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Top50_Altcoins_2026_Expert_List.docx","40673","2026-04-02T17:04:16.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Top50_Altcoins_2026_Expert_List.docx"
"Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Trading_Playbook_Profissional_Andrezao.docx","19208","2026-04-02T18:19:48.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\99_PRIVATE_NOTES\Trading_Playbook_Profissional_Andrezao.docx"
"Euru_TOS_NEW\Euru_TOS\__pycache__\euru_asian_scan.cpython-314.pyc","21663","2026-04-04T03:24:50.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\__pycache__\euru_asian_scan.cpython-314.pyc"
"Euru_TOS_NEW\Euru_TOS\__pycache__\euru_flow_analyst.cpython-314.pyc","29570","2026-04-04T20:12:40.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\__pycache__\euru_flow_analyst.cpython-314.pyc"
"Euru_TOS_NEW\Euru_TOS\__pycache__\euru_morning_scan.cpython-314.pyc","29928","2026-04-04T03:18:32.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\__pycache__\euru_morning_scan.cpython-314.pyc"
"Euru_TOS_NEW\Euru_TOS\__pycache__\euru_score_engine.cpython-314.pyc","29037","2026-04-04T20:24:12.0000000Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS_NEW\Euru_TOS\__pycache__\euru_score_engine.cpython-314.pyc"
"_EURU_TOS_MAIN_BUILD\.gitignore","68","2026-04-25T10:08:03.5271186Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\.gitignore"
"_EURU_TOS_MAIN_BUILD\CLAUDE.md","2325","2026-04-25T10:08:03.3451709Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\CLAUDE.md"
"_EURU_TOS_MAIN_BUILD\euru_asian_scan.py","21955","2026-04-15T21:55:02.3523875Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_asian_scan.py"
"_EURU_TOS_MAIN_BUILD\euru_breakout_scanner.py","37494","2026-04-15T08:20:57.1811660Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_breakout_scanner.py"
"_EURU_TOS_MAIN_BUILD\euru_daily_audit.py","24680","2026-04-21T05:29:48.7247977Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_daily_audit.py"
"_EURU_TOS_MAIN_BUILD\euru_flow_analyst.py","22642","2026-04-04T20:11:56.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_flow_analyst.py"
"_EURU_TOS_MAIN_BUILD\euru_friday_cycle.py","35682","2026-04-15T21:51:47.0916357Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_friday_cycle.py"
"_EURU_TOS_MAIN_BUILD\euru_git_sync.py","1211","2026-04-15T21:51:10.7038465Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_git_sync.py"
"_EURU_TOS_MAIN_BUILD\euru_github_sync.ps1","594","2026-04-13T22:14:45.2638833Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_github_sync.ps1"
"_EURU_TOS_MAIN_BUILD\euru_journal_auditor.py","12562","2026-04-12T20:13:22.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_journal_auditor.py"
"_EURU_TOS_MAIN_BUILD\euru_learning_engine.py","35772","2026-04-12T19:07:14.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_learning_engine.py"
"_EURU_TOS_MAIN_BUILD\euru_learning_preflight.py","7804","2026-04-12T19:07:14.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_learning_preflight.py"
"_EURU_TOS_MAIN_BUILD\euru_morning_scan.py","28948","2026-04-16T19:31:35.5944319Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_morning_scan.py"
"_EURU_TOS_MAIN_BUILD\euru_schedule_setup.ps1","1580","2026-04-05T18:55:46.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_schedule_setup.ps1"
"_EURU_TOS_MAIN_BUILD\euru_schema_validator.py","27667","2026-04-17T19:39:48.2636352Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_schema_validator.py"
"_EURU_TOS_MAIN_BUILD\euru_score_engine.py","21644","2026-04-04T20:23:24.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_score_engine.py"
"_EURU_TOS_MAIN_BUILD\euru_scorecard_engine.py","32828","2026-04-13T04:50:00.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_scorecard_engine.py"
"_EURU_TOS_MAIN_BUILD\euru_threshold_registry.py","19764","2026-04-12T19:07:14.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_threshold_registry.py"
"_EURU_TOS_MAIN_BUILD\euru_trade_monitor.py","22580","2026-04-16T19:30:26.8726295Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\euru_trade_monitor.py"
"_EURU_TOS_MAIN_BUILD\README.md","2348","2026-04-25T10:08:03.3090192Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\README.md"
"_EURU_TOS_MAIN_BUILD\test_parse.py","750","2026-04-16T19:27:20.0714597Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\test_parse.py"
"_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\EURU_HANDOFF_FILE_INDEX.md","2033","2026-04-12T19:07:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\EURU_HANDOFF_FILE_INDEX.md"
"_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\PIPELINES\EURU_FRIDAY_CYCLE.md","8619","2026-04-13T04:50:00.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\PIPELINES\EURU_FRIDAY_CYCLE.md"
"_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\SCHEMAS\EURU_SCHEMA_GOVERNANCE_THRESHOLDS.md","9374","2026-04-12T19:07:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\SCHEMAS\EURU_SCHEMA_GOVERNANCE_THRESHOLDS.md"
"_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\SCHEMAS\EURU_SCHEMA_LEARNING_REPORT_AND_SCORECARD.md","10325","2026-04-12T19:07:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\SCHEMAS\EURU_SCHEMA_LEARNING_REPORT_AND_SCORECARD.md"
"_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\SCHEMAS\EURU_SCHEMA_TRADE_AND_JOURNAL.md","10324","2026-04-12T19:07:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\SCHEMAS\EURU_SCHEMA_TRADE_AND_JOURNAL.md"
"_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\SCHEMAS\EURU_SETUP_TREND_CONTINUATION_OFFICIAL_v1.0.md","5838","2026-04-12T19:44:58.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\SCHEMAS\EURU_SETUP_TREND_CONTINUATION_OFFICIAL_v1.0.md"
"_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\THRESHOLDS\CHANGELOGS\THRESHOLDS_CHANGELOG_system_default_v1.0.0_to_v1.1.0.md","1068","2026-04-12T19:07:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\THRESHOLDS\CHANGELOGS\THRESHOLDS_CHANGELOG_system_default_v1.0.0_to_v1.1.0.md"
"_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\THRESHOLDS\PROFILES\THRESHOLDS_PROFILE_system_default_v1.0.0.md","2065","2026-04-12T19:07:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\THRESHOLDS\PROFILES\THRESHOLDS_PROFILE_system_default_v1.0.0.md"
"_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\THRESHOLDS\PROFILES\THRESHOLDS_PROFILE_system_default_v1.1.0.md","2503","2026-04-12T19:07:08.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_GOVERNANCA\THRESHOLDS\PROFILES\THRESHOLDS_PROFILE_system_default_v1.1.0.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_AGENT_MAP.md","12221","2026-04-15T07:32:25.6745884Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_AGENT_MAP.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_COMPLETE_SYSTEM_AUDIT_2026-04-15.md","48447","2026-04-15T21:07:43.4699089Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_COMPLETE_SYSTEM_AUDIT_2026-04-15.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_CONSOLIDATION_ROADMAP.md","2264","2026-04-25T10:08:03.4379520Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_CONSOLIDATION_ROADMAP.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_DOCUMENT_REGISTRY_OFFICIAL_v1.3.md","7441","2026-04-11T10:08:48.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_DOCUMENT_REGISTRY_OFFICIAL_v1.3.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_HANDOFF_PROMPT_MASTER_REGISTRY_OTHER_IA.md","1116","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_HANDOFF_PROMPT_MASTER_REGISTRY_OTHER_IA.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_MASTER_DOCUMENTO_OFFICIAL_v1.1.md","6535","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_MASTER_DOCUMENTO_OFFICIAL_v1.1.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_MASTER_INDEX.md","1774","2026-04-25T10:08:03.4687549Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_MASTER_INDEX.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_MASTER_SESSION_LOG_2026-04-25.md","55175","2026-04-25T09:49:16.8590104Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_MASTER_SESSION_LOG_2026-04-25.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_MIGRATION_MANIFEST_2026-04-25.md","1812","2026-04-25T10:08:39.4492627Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_MIGRATION_MANIFEST_2026-04-25.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_NEW_CHAT_PROMPT_MASTER.md","26955","2026-04-15T21:11:16.2575037Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_NEW_CHAT_PROMPT_MASTER.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_OPERATIONAL_STATE.md","2266","2026-04-25T10:08:03.3776757Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_OPERATIONAL_STATE.md"
"_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_SOURCE_OF_TRUTH.md","1546","2026-04-25T10:08:03.4075825Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\00_MASTER\EURU_SOURCE_OF_TRUTH.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\ADR_0001_EURU_CANONICAL_OPERATIONAL_STATE_READ_ONLY.md","1106","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\ADR_0001_EURU_CANONICAL_OPERATIONAL_STATE_READ_ONLY.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\ADR_0002_EURU_QUALITY_CONTROL_CANONICAL_FOLDER.md","2386","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\ADR_0002_EURU_QUALITY_CONTROL_CANONICAL_FOLDER.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\DECISOES_ESTRATEGICAS_REVISADO.md","26404","2026-04-23T07:08:25.0489938Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\DECISOES_ESTRATEGICAS_REVISADO.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_AGENT_DECISION_STANDARD_REVISADO.md","1673","2026-04-04T19:32:06.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_AGENT_DECISION_STANDARD_REVISADO.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_DOCUMENT_POLICY_OFFICIAL_v1.0.md","4819","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_DOCUMENT_POLICY_OFFICIAL_v1.0.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_DOCUMENT_TEMPLATE_HEADER_CHANGELOG.md","434","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_DOCUMENT_TEMPLATE_HEADER_CHANGELOG.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_LEGACY_TRIAGE_OFFICIAL_v1.0.md","5735","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_LEGACY_TRIAGE_OFFICIAL_v1.0.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_OPERATIONAL_STATE_OFFICIAL_v1.0.md","4200","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_OPERATIONAL_STATE_OFFICIAL_v1.0.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_POLICY_ChangeManagement_OFFICIAL_v1.0.md","3021","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_POLICY_ChangeManagement_OFFICIAL_v1.0.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_POLICY_HumanResponsibilities_OFFICIAL_v1.0.md","2743","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_POLICY_HumanResponsibilities_OFFICIAL_v1.0.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_POLICY_LegacyMigration_OFFICIAL_v1.0.md","4542","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_POLICY_LegacyMigration_OFFICIAL_v1.0.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_RULES_MasterRules_OFFICIAL_v1.1.md","3548","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_RULES_MasterRules_OFFICIAL_v1.1.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_STANDARD_StatusDefinitions_OFFICIAL_v1.0.md","4184","2026-04-11T10:09:04.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_GOVERNANCE_STANDARD_StatusDefinitions_OFFICIAL_v1.0.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_OS_1_REVISADO.md","3351","2026-04-04T19:32:06.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_OS_1_REVISADO.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_OS_REVISADO.md","4280","2026-04-04T19:32:06.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\EURU_OS_REVISADO.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\GOVERNANCA_DE_MUDANCAS_REVISADO.md","1599","2026-04-04T19:32:06.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\GOVERNANCA_DE_MUDANCAS_REVISADO.md"
"_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\PADRAO_UNIFICADO_DE_STATUS_REVISADO.md","1807","2026-04-04T19:32:06.0000000Z","C:\Users\andre\Desktop\EURO MAIN\_EURU_TOS_MAIN_BUILD\01_GOVERNANCA\PADRAO_UNIFICADO_DE_STATUS_REVISADO.md"
